iso_year,iso_week,fyllingsgrad,kapasitet_TWh,fylling_TWh
2015,50,0.89695406,34.04359,30.535536
2015,51,0.90216845,34.04359,30.713053
2015,52,0.9144448,34.04359,31.130985
2015,53,0.8933069,34.04359,30.411375
2016,1,0.85952026,34.04359,29.261154
2016,2,0.82318616,34.04359,28.024214
2016,3,0.7842135,34.04359,26.697441
2016,4,0.7766809,34.04359,26.441006
2016,5,0.76174444,34.04359,25.932516
2016,6,0.73563445,34.04359,25.043636
2016,7,0.70548594,34.04359,24.017273
2016,8,0.6706512,34.04359,22.831375
2016,9,0.6350839,34.04359,21.620537
2016,10,0.5960494,34.04359,20.291662
2016,11,0.56790304,34.04359,19.33346
2016,12,0.5449486,34.04359,18.552006
2016,13,0.5253568,34.04359,17.885033
2016,14,0.50901204,34.04359,17.328598
2016,15,0.4883596,34.04359,16.625513
2016,16,0.47159755,34.04359,16.054874
2016,17,0.44569513,34.04359,15.173062
2016,18,0.44428945,34.04359,15.125208
2016,19,0.4695567,34.04359,15.985395
2016,20,0.49683455,34.04359,16.914032
2016,21,0.55583954,34.04359,18.922773
2016,22,0.6435325,34.04359,21.908155
2016,23,0.6761772,34.04359,23.0195
2016,24,0.69686586,34.04359,23.723814
2016,25,0.72845197,34.04359,24.79912
2016,26,0.7608679,34.04359,25.902674
2016,27,0.76894534,34.04359,26.17766
2016,28,0.7835734,34.04359,26.67565
2016,29,0.78684026,34.04359,26.786867
2016,30,0.8039081,34.04359,27.367918
2016,31,0.8192751,34.04359,27.891064
2016,32,0.8444276,34.04359,28.747345
2016,33,0.8405533,34.04359,28.615452
2016,34,0.84267694,34.04359,28.687748
2016,35,0.8437855,34.04359,28.725489
2016,36,0.8494206,34.04359,28.917326
2016,37,0.8460618,34.04359,28.802982
2016,38,0.8331102,34.04359,28.362062
2016,39,0.873812,34.04359,29.747698
2016,40,0.8616747,34.04359,29.3345
2016,41,0.83697546,34.04359,28.493649
2016,42,0.812775,34.04359,27.669779
2016,43,0.7978289,34.04359,27.160961
2016,44,0.7772,34.04359,26.458677
2016,45,0.7456146,34.04359,25.383396
2016,46,0.7348454,34.04359,25.016775
2016,47,0.725856,34.04359,24.710745
2016,48,0.7011592,34.04359,23.869974
2016,49,0.70328313,34.04359,23.942284
2016,50,0.6755192,34.04359,22.997099
2016,51,0.6651615,34.04359,22.644484
2016,52,0.6784281,34.04359,23.096128
2017,1,0.65780395,34.04359,22.394009
2017,2,0.6399824,34.04359,21.787298
2017,3,0.6228672,34.04359,21.204638
2017,4,0.60201156,34.04359,20.494635
2017,5,0.5758196,34.04359,19.602966
2017,6,0.5460092,34.04359,18.588114
2017,7,0.52120656,34.04359,17.743742
2017,8,0.5102935,34.04359,17.372223
2017,9,0.49049354,34.04359,16.69816
2017,10,0.46324995,34.04359,15.770692
2017,11,0.44806567,34.04359,15.253763
2017,12,0.42649126,34.04359,14.519294
2017,13,0.42347938,34.04359,14.416758
2017,14,0.42877236,34.04359,14.596951
2017,15,0.42483532,34.04359,14.46292
2017,16,0.40619314,34.04359,13.828273
2017,17,0.3785502,34.04359,12.887208
2017,18,0.3713494,34.04359,12.642066
2017,19,0.3684929,34.04359,12.544822
2017,20,0.46666977,34.04359,15.887115
2017,21,0.52430016,34.04359,17.849058
2017,22,0.5676617,34.04359,19.325243
2017,23,0.6515249,34.04359,22.180246
2017,24,0.69508463,34.04359,23.663176
2017,25,0.72316235,34.04359,24.619043
2017,26,0.7378113,34.04359,25.117746
2017,27,0.73856384,34.04359,25.143366
2017,28,0.73977506,34.04359,25.184599
2017,29,0.7411101,34.04359,25.230047
2017,30,0.7477125,34.04359,25.454819
2017,31,0.7776601,34.04359,26.47434
2017,32,0.7866831,34.04359,26.781515
2017,33,0.79782224,34.04359,27.160732
2017,34,0.79273134,34.04359,26.98742
2017,35,0.78067404,34.04359,26.576948
2017,36,0.79704297,34.04359,27.134203
2017,37,0.8231899,34.04359,28.02434
2017,38,0.82318366,34.04359,28.024126
2017,39,0.8361453,34.04359,28.465387
2017,40,0.878617,34.04359,29.911278
2017,41,0.88648283,34.04359,30.179058
2017,42,0.89058733,34.04359,30.318789
2017,43,0.90613484,34.04359,30.848082
2017,44,0.90497684,34.04359,30.80866
2017,45,0.89238924,34.04359,30.380133
2017,46,0.8749459,34.04359,29.786299
2017,47,0.8719819,34.04359,29.685394
2017,48,0.84680045,34.04359,28.828127
2017,49,0.8570827,34.04359,29.178171
2017,50,0.82800996,34.04359,28.18843
2017,51,0.8249562,34.04359,28.08447
2017,52,0.8192392,34.04359,27.889843
2018,1,0.79376745,34.04359,27.022694
2018,2,0.7622668,34.04359,25.950298
2018,3,0.7312088,34.04359,24.892973
2018,4,0.7069446,34.04359,24.06693
2018,5,0.6791818,34.04359,23.121788
2018,6,0.64619213,34.04359,21.9987
2018,7,0.61251175,34.04359,20.8521
2018,8,0.5744709,34.04359,19.55705
2018,9,0.53595906,34.04359,18.24597
2018,10,0.4992966,34.04359,16.99785
2018,11,0.4652187,34.04359,15.837715
2018,12,0.4314653,34.04359,14.688628
2018,13,0.40120804,34.04359,13.658563
2018,14,0.37464643,34.04359,12.75431
2018,15,0.35502136,34.04359,12.086201
2018,16,0.3742092,34.04359,12.739425
2018,17,0.39116046,34.04359,13.316505
2018,18,0.40447867,34.04359,13.769906
2018,19,0.49993244,34.04359,17.019495
2018,20,0.5542376,34.04359,18.868238
2018,21,0.59023243,34.04359,20.093632
2018,22,0.6301257,34.04359,21.45174
2018,23,0.64319575,34.04359,21.896692
2018,24,0.66175056,34.04359,22.528366
2018,25,0.6715203,34.04359,22.86096
2018,26,0.6662504,34.04359,22.681555
2018,27,0.65438384,34.04359,22.277575
2018,28,0.6399985,34.04359,21.787846
2018,29,0.62587315,34.04359,21.306969
2018,30,0.61311847,34.04359,20.872753
2018,31,0.6141313,34.04359,20.907232
2018,32,0.6286755,34.04359,21.40237
2018,33,0.65018976,34.04359,22.134792
2018,34,0.65289235,34.04359,22.226799
2018,35,0.64675844,34.04359,22.017979
2018,36,0.65729636,34.04359,22.376728
2018,37,0.7155352,34.04359,24.359386
2018,38,0.7642509,34.04359,26.017843
2018,39,0.7943021,34.04359,27.040895
2018,40,0.79678416,34.04359,27.125393
2018,41,0.82820606,34.04359,28.195107
2018,42,0.82906634,34.04359,28.224394
2018,43,0.8350948,34.04359,28.429625
2018,44,0.81850487,34.04359,27.864843
2018,45,0.81734645,34.04359,27.825409
2018,46,0.8254144,34.04359,28.10007
2018,47,0.7966273,34.04359,27.120052
2018,48,0.7765282,34.04359,26.435806
2018,49,0.7574107,34.04359,25.784979
2018,50,0.7224159,34.04359,24.593632
2018,51,0.69223684,34.04359,23.566227
2018,52,0.6757047,34.04359,23.003414
2019,1,0.6616894,34.04359,22.526283
2019,2,0.64057434,34.04359,21.80745
2019,3,0.61236644,34.04359,20.847153
2019,4,0.57761276,34.04359,19.664011
2019,5,0.5461839,34.04359,18.59406
2019,6,0.5235883,34.04359,17.824825
2019,7,0.50776947,34.04359,17.286295
2019,8,0.49721128,34.04359,16.926857
2019,9,0.48698023,34.04359,16.578554
2019,10,0.4720732,34.04359,16.071066
2019,11,0.45650303,34.04359,15.541002
2019,12,0.44879723,34.04359,15.278669
2019,13,0.44573602,34.04359,15.174454
2019,14,0.43476322,34.04359,14.8009
2019,15,0.41625062,34.04359,14.170665
2019,16,0.40652946,34.04359,13.839722
2019,17,0.45982757,34.04359,15.6541815
2019,18,0.5066408,34.04359,17.247871
2019,19,0.5079,34.04359,17.290741
2019,20,0.524693,34.04359,17.862434
2019,21,0.58787453,34.04359,20.01336
2019,22,0.6093802,34.04359,20.74549
2019,23,0.66009635,34.04359,22.47205
2019,24,0.6950665,34.04359,23.66256
2019,25,0.72060245,34.04359,24.531895
2019,26,0.7334811,34.04359,24.97033
2019,27,0.7441583,34.04359,25.33382
2019,28,0.7390942,34.04359,25.16142
2019,29,0.7374777,34.04359,25.106388
2019,30,0.7415248,34.04359,25.244165
2019,31,0.73698115,34.04359,25.089485
2019,32,0.7390571,34.04359,25.160158
2019,33,0.7583777,34.04359,25.817898
2019,34,0.78607166,34.04359,26.7607
2019,35,0.79552513,34.04359,27.082531
2019,36,0.8083627,34.04359,27.519567
2019,37,0.8375707,34.04359,28.513914
2019,38,0.8470754,34.04359,28.837488
2019,39,0.84565854,34.04359,28.789251
2019,40,0.8350961,34.04359,28.42967
2019,41,0.84333146,34.04359,28.71003
2019,42,0.8513649,34.04359,28.983517
2019,43,0.8605772,34.04359,29.297138
2019,44,0.8474875,34.04359,28.851517
2019,45,0.8195205,34.04359,27.899418
2019,46,0.796198,34.04359,27.10544
2019,47,0.7770524,34.04359,26.453651
2019,48,0.7522516,34.04359,25.609346
2019,49,0.739017,34.04359,25.15879
2019,50,0.7281637,34.04359,24.789307
2019,51,0.71567893,34.04359,24.364279
2019,52,0.70451665,34.04359,23.984276
2020,1,0.7153288,34.04359,24.352362
2020,2,0.7251334,34.04359,24.686144
2020,3,0.7227876,34.04359,24.606285
2020,4,0.7165981,34.04359,24.395573
2020,5,0.7029914,34.04359,23.932352
2020,6,0.68419033,34.04359,23.292295
2020,7,0.6730779,34.04359,22.913988
2020,8,0.66918516,34.04359,22.781466
2020,9,0.644275,34.04359,21.933434
2020,10,0.6182976,34.04359,21.049068
2020,11,0.59783304,34.04359,20.352383
2020,12,0.57548505,34.04359,19.591576
2020,13,0.5492983,34.04359,18.700087
2020,14,0.52190566,34.04359,17.767544
2020,15,0.50267494,34.04359,17.11286
2020,16,0.48826787,34.04359,16.62239
2020,17,0.4801373,34.04359,16.345596
2020,18,0.4622132,34.04359,15.735396
2020,19,0.44796374,34.04359,15.250294
2020,20,0.43031377,34.04359,14.6494255
2020,21,0.4431998,34.04359,15.088112
2020,22,0.48929194,34.04359,16.657253
2020,23,0.56832176,34.04359,19.347713
2020,24,0.6532731,34.04359,22.239761
2020,25,0.7391338,34.04359,25.162767
2020,26,0.80902815,34.04359,27.542223
2020,27,0.8527734,34.04359,29.03147
2020,28,0.8700004,34.04359,29.617937
2020,29,0.892327,34.04359,30.378016
2020,30,0.9043842,34.04359,30.788485
2020,31,0.9425048,34.04359,32.086246
2020,32,0.94574565,34.04359,32.196575
2020,33,0.9342416,34.04359,31.804937
2020,34,0.9395807,34.04359,31.9867
2020,35,0.9333341,34.04359,31.774042
2020,36,0.93024325,34.04359,31.66882
2020,37,0.9456009,34.04359,32.19165
2020,38,0.93954724,34.04359,31.985561
2020,39,0.9400591,34.04359,32.002987
2020,40,0.9491254,34.04359,32.311638
2020,41,0.960075,34.04359,32.6844
2020,42,0.94289184,34.04359,32.099422
2020,43,0.95008576,34.04359,32.34433
2020,44,0.95821744,34.04359,32.621162
2020,45,0.9717243,34.04359,33.080986
2020,46,0.9625406,34.04359,32.76834
2020,47,0.98519254,34.04359,33.539494
2020,48,0.9783386,34.04359,33.306156
2020,49,0.95546824,34.04359,32.52757
2020,50,0.92834276,34.04359,31.60412
2020,51,0.918373,34.04359,31.264713
2020,52,0.9088635,34.04359,30.940977
2020,53,0.8836849,34.04359,30.083805
2021,1,0.848984,34.04359,28.902462
2021,2,0.8143737,34.04359,27.724203
2021,3,0.790939,34.04359,26.926403
2021,4,0.75184214,34.04359,25.595406
2021,5,0.71724397,34.04359,24.417559
2021,6,0.67835563,34.04359,23.09366
2021,7,0.6483172,34.04359,22.071045
2021,8,0.6475767,34.04359,22.045835
2021,9,0.6190484,34.04359,21.07463
2021,10,0.5964693,34.04359,20.305956
2021,11,0.56573945,34.04359,19.259802
2021,12,0.5463455,34.04359,18.59956
2021,13,0.56855345,34.04359,19.3556
2021,14,0.55334187,34.04359,18.837744
2021,15,0.5221079,34.04359,17.774427
2021,16,0.5020467,34.04359,17.091473
2021,17,0.4708352,34.04359,16.028921
2021,18,0.45185745,34.04359,15.38285
2021,19,0.48731944,34.04359,16.590103
2021,20,0.52352387,34.04359,17.82263
2021,21,0.5688754,34.04359,19.36656
2021,22,0.60839504,34.04359,20.71195
2021,23,0.63160634,34.04359,21.502146
2021,24,0.65848416,34.04359,22.417164
2021,25,0.6631776,34.04359,22.576948
2021,26,0.6534176,34.04359,22.24468
2021,27,0.66617477,34.04359,22.67898
2021,28,0.6598687,34.04359,22.4643
2021,29,0.645408,34.04359,21.972004
2021,30,0.6517019,34.04359,22.186274
2021,31,0.64066255,34.04359,21.810453
2021,32,0.6302431,34.04359,21.455738
2021,33,0.61193347,34.04359,20.832413
2021,34,0.5914585,34.04359,20.13537
2021,35,0.57201433,34.04359,19.473421
2021,36,0.5540204,34.04359,18.860844
2021,37,0.53115326,34.04359,18.082363
2021,38,0.52250344,34.04359,17.787893
2021,39,0.54962903,34.04359,18.711346
2021,40,0.56363237,34.04359,19.188068
2021,41,0.5676081,34.04359,19.323418
2021,42,0.5764162,34.04359,19.623278
2021,43,0.6164039,34.04359,20.984602
2021,44,0.6387988,34.04359,21.747004
2021,45,0.633533,34.04359,21.567738
2021,46,0.6371566,34.04359,21.691097
2021,47,0.6157896,34.04359,20.963688
2021,48,0.5847662,34.04359,19.907541
2021,49,0.5484867,34.04359,18.672457
2021,50,0.5352978,34.04359,18.22346
2021,51,0.5036468,34.04359,17.145945
2021,52,0.49654698,34.04359,16.904242
2022,1,0.47632012,34.04359,16.215647
2022,2,0.46442598,34.04359,15.810727
2022,3,0.44197562,34.04359,15.046436
2022,4,0.4343157,34.04359,14.785666
2022,5,0.4201111,34.04359,14.30209
2022,6,0.40637058,34.04359,13.834313
2022,7,0.39535853,34.04359,13.459424
2022,8,0.37469733,34.04359,12.756042
2022,9,0.34086195,34.04359,11.604164
2022,10,0.31188634,34.04359,10.61773
2022,11,0.28021574,34.04359,9.53955
2022,12,0.2541247,34.04359,8.651318
2022,13,0.23097116,34.04359,7.863087
2022,14,0.21337697,34.04359,7.264118
2022,15,0.1938849,34.04359,6.600538
2022,16,0.19468652,34.04359,6.627828
2022,17,0.1860602,34.04359,6.334157
2022,18,0.18756944,34.04359,6.385537
2022,19,0.22547042,34.04359,7.6758227
2022,20,0.25129917,34.04359,8.555126
2022,21,0.30566972,34.04359,10.406095
2022,22,0.33553997,34.04359,11.422985
2022,23,0.37804607,34.04359,12.870045
2022,24,0.41274792,34.04359,14.051421
2022,25,0.43413556,34.04359,14.779533
2022,26,0.45718488,34.04359,15.564215
2022,27,0.4754842,34.04359,16.18719
2022,28,0.4830918,34.04359,16.44618
2022,29,0.48504663,34.04359,16.512728
2022,30,0.49345934,34.04359,16.799128
2022,31,0.50504756,34.04359,17.193632
2022,32,0.50275016,34.04359,17.11542
2022,33,0.50256395,34.04359,17.109081
2022,34,0.50522876,34.04359,17.1998
2022,35,0.5038513,34.04359,17.152906
2022,36,0.4993428,34.04359,16.999422
2022,37,0.5086489,34.04359,17.316235
2022,38,0.5073326,34.04359,17.271423
2022,39,0.5330236,34.04359,18.146038
2022,40,0.5937599,34.04359,20.213718
2022,41,0.6263252,34.04359,21.322357
2022,42,0.64469916,34.04359,21.947872
2022,43,0.66786975,34.04359,22.736683
2022,44,0.707407,34.04359,24.082674
2022,45,0.75286597,34.04359,25.63026
2022,46,0.74477047,34.04359,25.35466
2022,47,0.7293249,34.04359,24.828838
2022,48,0.70933944,34.04359,24.14846
2022,49,0.67807543,34.04359,23.084122
2022,50,0.6459472,34.04359,21.990362
2022,51,0.63071555,34.04359,21.471823
2022,52,0.63076174,34.04359,21.473394
2023,1,0.62133723,34.04359,21.152552
2023,2,0.61889595,34.04359,21.069439
2023,3,0.5890478,34.04359,20.0533
2023,4,0.56405026,34.04359,19.202295
2023,5,0.54451317,34.04359,18.537184
2023,6,0.52659583,34.04359,17.927214
2023,7,0.50978994,34.04359,17.35508
2023,8,0.49425843,34.04359,16.826332
2023,9,0.4656708,34.04359,15.853106
2023,10,0.43492624,34.04359,14.80645
2023,11,0.4142061,34.04359,14.101063
2023,12,0.40220535,34.04359,13.692513
2023,13,0.37900782,34.04359,12.902787
2023,14,0.35201117,34.04359,11.983724
2023,15,0.34255755,34.04359,11.661889
2023,16,0.34077984,34.04359,11.601369
2023,17,0.33385506,34.04359,11.365625
2023,18,0.323949,34.04359,11.028387
2023,19,0.35809723,34.04359,12.190915
2023,20,0.39908284,34.04359,13.586213
2023,21,0.45952475,34.04359,15.643872
2023,22,0.5059866,34.04359,17.2256
2023,23,0.5548838,34.04359,18.890236
2023,24,0.59717685,34.04359,20.330044
2023,25,0.633131,34.04359,21.554052
2023,26,0.66256064,34.04359,22.555943
2023,27,0.6801879,34.04359,23.156036
2023,28,0.70992327,34.04359,24.168337
2023,29,0.73677135,34.04359,25.082342
2023,30,0.73594403,34.04359,25.054178
2023,31,0.7332719,34.04359,24.963207
2023,32,0.7538969,34.04359,25.665358
2023,33,0.77364475,34.04359,26.337645
2023,34,0.7716727,34.04359,26.27051
2023,35,0.76097167,34.04359,25.906206
2023,36,0.74801946,34.04359,25.465267
2023,37,0.74678296,34.04359,25.423172
2023,38,0.80839324,34.04359,27.520607
2023,39,0.8288312,34.04359,28.216389
2023,40,0.8415715,34.04359,28.650116
2023,41,0.8664715,34.04359,29.4978
2023,42,0.866158,34.04359,29.48713
2023,43,0.8479994,34.04359,28.868944
2023,44,0.8393329,34.04359,28.573904
2023,45,0.8134424,34.04359,27.6925
2023,46,0.7840218,34.04359,26.690916
2023,47,0.76136625,34.04359,25.919641
2023,48,0.728488,34.04359,24.800348
2023,49,0.70021296,34.04359,23.83776
2023,50,0.6855953,34.04359,23.340124
2023,51,0.694887,34.04359,23.656446
2023,52,0.6866081,34.04359,23.374603
2024,1,0.6576412,34.04359,22.388466
2024,2,0.62157995,34.04359,21.160812
2024,3,0.5882706,34.04359,20.026844
2024,4,0.57744575,34.04359,19.658327
2024,5,0.5687347,34.04359,19.36177
2024,6,0.540744,34.04359,18.408867
2024,7,0.5113845,34.04359,17.409363
2024,8,0.48486444,34.04359,16.506525
2024,9,0.45988378,34.04359,15.656095
2024,10,0.4357456,34.04359,14.834345
2024,11,0.41666025,34.04359,14.18461
2024,12,0.39277363,34.04359,13.371424
2024,13,0.3757496,34.04359,12.791865
2024,14,0.36718762,34.04359,12.500384
2024,15,0.40228936,34.04359,13.6953745
2024,16,0.3962667,34.04359,13.490341
2024,17,0.37163088,34.04359,12.651649
2024,18,0.4106223,34.04359,13.979056
2024,19,0.45863461,34.04359,15.613568
2024,20,0.5312118,34.04359,18.084356
2024,21,0.6016162,34.04359,20.481176
2024,22,0.67487,34.04359,22.974998
2024,23,0.70696455,34.04359,24.067612
2024,24,0.7276905,34.04359,24.773197
2024,25,0.754321,34.04359,25.679794
2024,26,0.7665592,34.04359,26.096426
2024,27,0.77220386,34.04359,26.288591
2024,28,0.7840274,34.04359,26.691107
2024,29,0.78286946,34.04359,26.651688
2024,30,0.78459924,34.04359,26.710575
2024,31,0.7703461,34.04359,26.225348
2024,32,0.7864983,34.04359,26.775227
2024,33,0.7885531,34.04359,26.84518
2024,34,0.81285167,34.04359,27.672388
2024,35,0.82848465,34.04359,28.204592
2024,36,0.83049846,34.04359,28.273148
2024,37,0.84493935,34.04359,28.764769
2024,38,0.8334714,34.04359,28.37436
2024,39,0.82705885,34.04359,28.156054
2024,40,0.807193,34.04359,27.479746
2024,41,0.80498546,34.04359,27.404596
2024,42,0.80896837,34.04359,27.540188
2024,43,0.84117794,34.04359,28.636717
2024,44,0.8626214,34.04359,29.36673
2024,45,0.8437236,34.04359,28.723381
2024,46,0.8280387,34.04359,28.18941
2024,47,0.8030828,34.04359,27.339823
2024,48,0.80335563,34.04359,27.34911
2024,49,0.7955785,34.04359,27.084347
2024,50,0.77160907,34.04359,26.268341
2024,51,0.7850998,34.04359,26.727615
2024,52,0.78247654,34.04359,26.638311
2025,1,0.7643272,34.04359,26.020443
2025,2,0.73440033,34.04359,25.001623
2025,3,0.7186438,34.04359,24.465216
2025,4,0.69289005,34.04359,23.588465
2025,5,0.66215837,34.04359,22.542248
2025,6,0.6296843,34.04359,21.436714
2025,7,0.59094095,34.04359,20.117752
2025,8,0.56449884,34.04359,19.217566
2025,9,0.5456424,34.04359,18.575624
2025,10,0.5648221,34.04359,19.22857
2025,11,0.53863055,34.04359,18.336918
2025,12,0.515914,34.04359,17.563564
2025,13,0.5074443,34.04359,17.275227
2025,14,0.49362984,34.04359,16.804932
2025,15,0.4873488,34.04359,16.5911
2025,16,0.50391185,34.04359,17.154968
2025,17,0.49504167,34.04359,16.852997
2025,18,0.51651335,34.04359,17.58397
2025,19,0.51320857,34.04359,17.471462
2025,20,0.52411604,34.04359,17.84279
2025,21,0.52561456,34.04359,17.893806
2025,22,0.5423143,34.04359,18.462326
2025,23,0.56472844,34.04359,19.225384
2025,24,0.56803846,34.04359,19.338068
2025,25,0.5782236,34.04359,19.684807
2025,26,0.5953945,34.04359,20.269365
2025,27,0.6026448,34.04359,20.516193
2025,28,0.5967161,34.04359,20.314358
2025,29,0.58414936,34.04359,19.886541
2025,30,0.5679138,34.04359,19.333824
2025,31,0.5554289,34.04359,18.908794
2025,32,0.593601,34.04359,20.20831
2025,33,0.59360015,34.04359,20.208279
2025,34,0.5801018,34.04359,19.748749
2025,35,0.5709441,34.04359,19.436987
2025,36,0.6167465,34.04359,20.996264
2025,37,0.644077,34.04359,21.926693
2025,38,0.67856294,34.04359,23.10072
2025,39,0.66607124,34.04359,22.675455
2025,40,0.67252964,34.04359,22.895323
2025,41,0.68847424,34.04359,23.438135
2025,42,0.67173404,34.04359,22.868238
2025,43,0.6765313,34.04359,23.031555
2025,44,0.67458487,34.04359,22.96529
2025,45,0.6965278,34.04359,23.712307
2025,46,0.69648415,34.04359,23.710821
2025,47,0.66706455,34.04359,22.709272
2025,48,0.65094024,34.04359,22.160341
2025,49,0.6437121,34.04359,21.914272
2025,50,0.65531605,34.04359,22.30931
2025,51,0.6773256,34.04359,23.058596
2025,52,0.65479934,34.04359,22.291721
2026,1,0.6268491,34.04359,21.340193
2026,2,0.58874494,34.04359,20.04299
2026,3,0.5539971,34.04359,18.86005
2026,4,0.51660615,34.04359,17.58713
2026,5,0.4782471,34.04359,16.281248
2026,6,0.44599047,34.04359,15.183117
2026,7,0.4121345,34.04359,14.030539
2026,8,0.38459128,34.04359,13.092868
2026,9,0.3673518,34.04359,12.505974
2026,10,0.34069815,34.04359,11.598588
2026,11,0.329375,34.04359,11.213107
2026,12,0.3135147,34.04359,10.673166
2026,13,0.30637985,34.04359,10.43027
2026,14,0.2997999,34.04359,10.2062645
2026,15,0.28824767,34.04359,9.812985
2026,16,0.27594513,34.04359,9.394163
2026,17,0.28227305,34.04359,9.609588
2026,18,0.28811327,34.04359,9.80841
2026,19,0.28189385,34.04359,9.596679
2026,20,0.27825215,34.04359,9.472702
2026,21,0.32420713,34.04359,11.037175
2026,22,0.376217,34.04359,12.807777
2026,23,0.4464971,34.04359,15.200364
2026,24,0.49762768,34.04359,16.941032
